Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
46.171391	1.485312117272E12	4242.642859993993	-0.39999999850988394	0.0	
46.270826	1.48531211737E12	4177.281849907669	-0.4015748016536236	0.0	
46.371553	1.485312117471E12	4115.2415490495905	-0.4015748016536236	0.0	
46.471764	1.485312117571E12	4051.457992870402	-0.4015748016536236	0.0	
46.571443	1.485312117671E12	3986.9392634426013	-0.4015748016536236	0.0	
46.671237	1.48531211777E12	3934.4470208758557	-0.39999999850988394	0.0	
46.771047	1.48531211787E12	3871.3498556730724	-0.39999999850988394	0.0	
46.870765	1.48531211797E12	3809.0927523501086	-0.39999999850988394	0.0	
46.971479	1.485312118071E12	3748.2779260710854	-0.39999999850988394	0.0	
47.07127	1.485312118171E12	3687.3715252874995	-0.4015748016536236	0.0	
47.171016	1.48531211827E12	3628.1204633713546	-0.39999999850988394	0.0	
47.270774	1.48531211837E12	3568.6943838238894	-0.4015748016536236	0.0	
47.371583	1.485312118471E12	3509.4270227153684	-0.4015748016536236	0.0	
47.471283	1.485312118571E12	3450.3607732543223	-0.4015748016536236	0.0	
47.571154	1.48531211867E12	3392.2531996560983	-0.4015748016536236	0.0	
47.670829	1.48531211877E12	3335.276369160921	-0.4015748016536236	0.0	
47.771676	1.485312118871E12	3278.8598901011505	-0.4015748016536236	0.0	
47.872398	1.485312118972E12	3222.510903494868	-0.4015748016536236	0.0	
47.972087	1.485312119071E12	3165.4520346946624	-0.39999999850988394	0.0	
48.071862	1.485312119171E12	3108.7789234963357	-0.39999999850988394	0.0	
48.172605	1.485312119272E12	3053.7255009286996	-0.4015748016536236	0.0	
48.273236	1.485312119372E12	2997.262804464492	-0.4015748016536236	0.0	
48.372893	1.485312119472E12	2941.552013486069	-0.4015748016536236	0.0	
48.473537	1.485312119573E12	2886.997281661375	-0.4015748016536236	0.0	
48.573174	1.485312119672E12	2833.466393360383	-0.4015748016536236	0.0	
48.672854	1.485312119772E12	2779.934667084228	-0.4015748016536236	0.0	
48.773512	1.485312119873E12	2725.535441421851	-0.4015748016536236	0.0	
48.873166	1.485312119972E12	2671.59442413168	-0.39999999850988394	0.0	
48.972839	1.485312120072E12	2618.4008062994335	-0.39999999850988394	0.0	
49.073511	1.485312120173E12	2565.875039056165	-0.39999999850988394	0.0	
49.173229	1.485312120272E12	2512.654970164096	-0.4015748016536236	0.0	
49.273011	1.485312120372E12	2460.1911257820816	-0.4015748016536236	0.0	
49.372853	1.485312120472E12	2406.6699018128515	-0.4015748016536236	0.0	
49.473601	1.485312120573E12	2353.4369375463807	-0.4015748016536236	0.0	
49.574276	1.485312120674E12	2299.9792289300053	-0.4015748016536236	0.0	
49.673987	1.485312120773E12	2247.4847216844573	-0.4015748016536236	0.0	
49.773617	1.485312120873E12	2194.717323383484	-0.4015748016536236	0.0	
49.874283	1.485312120974E12	2142.8230735639977	-0.39999999850988394	0.0	
49.973937	1.485312121073E12	2091.0363919588212	-0.4015748016536236	0.0	
50.074682	1.485312121174E12	2039.3612941417473	-0.4015748016536236	0.0	
50.175383	1.485312121275E12	1988.1183948767002	-0.4015748016536236	0.0	
50.275058	1.485312121374E12	1938.4778782172677	-0.4015748016536236	0.0	
50.374744	1.485312121474E12	1889.890150162918	-0.4015748016536236	0.0	
50.475453	1.485312121575E12	1842.26152482053	-0.4031496047973633	0.0	
50.575132	1.485312121674E12	1793.9156473455498	-0.4031496047973633	0.0	
50.674771	1.485312121774E12	1745.8209486641367	-0.4015748016536236	0.0	
50.775425	1.485312121875E12	1699.8437758235275	-0.4015748016536236	0.0	
50.875087	1.485312121974E12	1661.667346566114	-0.39999999850988394	0.0	
50.97477	1.485312122074E12	1616.314252411437	-0.4015748016536236	0.0	
51.075424	1.485312122175E12	1570.7862221865507	-0.4015748016536236	0.0	
51.175281	1.485312122275E12	1526.3004246801513	-0.4015748016536236	0.0	
51.274948	1.485312122374E12	1481.5093521420538	-0.4015748016536236	0.0	
51.375628	1.485312122475E12	1437.59418644204	-0.4015748016536236	0.0	
51.476439	1.485312122576E12	1393.6979916671182	-0.4015748016536236	0.0	
51.576214	1.485312122675E12	1350.1126004245352	-0.4015748016536236	0.0	
51.6759	1.485312122775E12	1307.5004821004882	-0.4015748016536236	0.0	
51.776564	1.485312122876E12	1264.9516153408738	-0.4015748016536236	0.0	
51.877238	1.485312122977E12	1222.600317896799	-0.4015748016536236	0.0	
51.976909	1.485312123076E12	1180.7136862749483	-0.4015748016536236	0.0	
52.077579	1.485312123177E12	1139.24494118517	-0.4015748016536236	0.0	
52.178235	1.485312123278E12	1097.9348237751192	-0.4015748016536236	0.0	
52.277929	1.485312123377E12	1057.378861173271	-0.4015748016536236	0.0	
52.378591	1.485312123478E12	1016.8876725470757	-0.4031496047973633	0.0	
52.479258	1.485312123579E12	976.4319998087288	-0.4015748016536236	0.0	
52.578904	1.485312123678E12	936.6343192139873	-0.4015748016536236	0.0	
52.679545	1.485312123779E12	896.7971571676632	-0.4031496047973633	0.0	
52.780189	1.485312123879E12	857.6360973837972	-0.4015748016536236	0.0	
52.879917	1.485312123979E12	818.6884675623802	-0.4015748016536236	0.0	
52.980625	1.48531212408E12	779.7728356107692	-0.4015748016536236	0.0	
53.081281	1.485312124181E12	741.4650850797753	-0.4015748016536236	0.0	
53.181068	1.48531212428E12	703.8589119894615	-0.4015748016536236	0.0	
53.280751	1.48531212438E12	666.1458251454654	-0.4031496047973633	0.0	
53.381471	1.485312124481E12	629.3951010890012	-0.4015748016536236	0.0	
53.481141	1.48531212458E12	592.5709105859548	-0.4015748016536236	0.0	
53.58085	1.48531212468E12	555.5833323327546	-0.4015748016536236	0.0	
53.681574	1.485312124781E12	519.6662861365261	-0.4015748016536236	0.0	
53.781248	1.485312124881E12	483.77513027467086	-0.4015748016536236	0.0	
53.880983	1.48531212498E12	448.42328201384623	-0.4015748016536236	0.0	
53.98061	1.48531212508E12	414.1204259021753	-0.4015748016536236	0.0	
54.08125	1.485312125181E12	380.70110270746136	-0.4015748016536236	0.0	
54.180966	1.48531212528E12	347.90272070548957	-0.4015748016536236	0.0	
54.280595	1.48531212538E12	316.03568367450873	-0.4031496047973633	0.0	
54.381238	1.485312125481E12	284.5287611139095	-0.4015748016536236	0.0	
54.481001	1.48531212558E12	560.2623172027852	-0.4031496047973633	0.0	
54.580612	1.48531212568E12	592.8735555330755	-0.4031496047973633	0.0	
54.681271	1.485312125781E12	596.8301648511057	-0.4031496047973633	0.0	
54.780959	1.48531212588E12	602.4385927345654	-0.4015748016536236	0.0	
54.880583	1.48531212598E12	611.4284118099445	-0.4015748016536236	0.0	
54.981248	1.485312126081E12	623.2152474985502	-0.4015748016536236	0.0	
55.081075	1.48531212618E12	637.66077200016	-0.4015748016536236	0.0	
55.18073	1.48531212628E12	651.7874870585736	-0.4015748016536236	0.0	
55.281489	1.485312126381E12	639.5519644258369	-0.4031496047973633	0.0	
55.381131	1.48531212648E12	623.6556741080117	-0.4031496047973633	0.0	
55.480858	1.48531212658E12	327.0395486897924	-0.4015748016536236	0.0	
55.581604	1.485312126681E12	239.3611064911816	-0.4015748016536236	0.0	
55.682278	1.485312126782E12	197.44055892747204	-0.8062992095947266	0.0	
55.781949	1.485312126881E12	133.70595935795475	-12.15	3.875	
55.881681	1.485312126981E12	-49.960922178080686	-9.8	57.0	
55.982345	1.485312127082E12	-363.9879794554193	-10.0	55.5	
56.082022	1.485312127181E12	-766.4462417563304	-10.4	53.875	
56.18175	1.485312127281E12	-1244.4754185858474	-10.600000000000001	49.125	
56.282457	1.485312127382E12	-1755.8167152761557	-10.9	41.0	
56.382112	1.485312127481E12	-2315.295537721425	-11.05	34.75	
56.481754	1.485312127581E12	-2912.9753565055225	-11.45	28.5	
56.582407	1.485312127682E12	-3544.54655924228	-11.350000000000001	26.625	
56.682052	1.485312127781E12	-4216.369007518763	-11.5	23.5	
56.781763	1.485312127881E12	-4886.956121083943	-11.7	22.5	
56.882422	1.485312127982E12	-5454.3438076286875	-11.45	20.375	
56.982078	1.485312128081E12	-5907.267990248144	-11.600000000000001	18.125	
57.081794	1.485312128181E12	-6292.614034268642	-11.7	17.375	
57.182432	1.485312128282E12	-6614.806655170113	-11.95	16.375	
57.282075	1.485312128381E12	-6884.46219338998	-12.0	14.5	
57.381707	1.485312128481E12	-7113.978501135747	-11.8	13.25	
57.482304	1.485312128582E12	-7314.829604873913	-11.850000000000001	14.0	
57.581934	1.485312128681E12	-7491.828314084696	-11.850000000000001	13.0	
57.68163	1.485312128781E12	-7640.7045154913085	-11.850000000000001	12.125	
57.782316	1.485312128882E12	-7773.801142400862	-11.8	12.25	
57.881949	1.485312128981E12	-7894.514969406743	-11.9	11.5	
57.981622	1.485312129081E12	-8007.34736923051	-11.9	11.375	
58.082251	1.485312129182E12	-8104.803976940451	-11.9	10.75	
58.18189	1.485312129281E12	-8182.463424389635	-11.95	10.25	
58.282534	1.485312129382E12	-8263.92770328597	-11.95	9.625	
58.383198	1.485312129483E12	-8340.526334844648	-12.15	9.5	
58.482836	1.485312129582E12	-8411.452176267067	-12.05	9.5	
58.583527	1.485312129683E12	-8476.99346817277	-12.05	9.75	
58.684176	1.485312129784E12	-8527.878730343718	-12.200000000000001	9.375	
58.783829	1.485312129883E12	-8568.483941642142	-12.0	8.25	
58.884505	1.485312129984E12	-8616.320244813522	-12.05	8.375	
58.985113	1.485312130084E12	-8652.84160987062	-12.15	9.25	
59.084766	1.485312130184E12	-8686.397463583162	-12.200000000000001	8.875	
