Time	TimeofDay	Shooter Encoder	Shooter Motor 1 Voltage	Shooter Current	
297.334615	1.485312942086E12	0.0	0.494140625	0.0	
297.434103	1.485312942186E12	0.0	0.494140625	0.0	
297.534571	1.485312942286E12	0.0	0.494140625	0.0	
297.635024	1.485312942387E12	0.0	0.494140625	0.0	
297.735483	1.485312942487E12	0.0	0.494140625	0.0	
297.835943	1.485312942588E12	0.0	0.494140625	0.0	
297.936399	1.485312942688E12	0.0	0.494140625	0.0	
298.036856	1.485312942789E12	0.0	0.494140625	0.0	
298.136318	1.485312942888E12	0.0	0.494140625	0.0	
298.236782	1.485312942989E12	0.0	0.494140625	0.0	
298.336261	1.485312943088E12	0.0	0.494140625	0.0	
298.436758	1.485312943189E12	0.0	0.494140625	0.0	
298.536173	1.485312943288E12	0.0	0.494140625	0.0	
298.636661	1.485312943388E12	0.0	0.494140625	0.0	
298.736131	1.485312943488E12	0.0	0.494140625	0.0	
298.839251	1.485312943591E12	0.0	0.494140625	0.0	
298.936741	1.485312943689E12	0.0	0.494140625	0.0	
299.036205	1.485312943788E12	0.0	0.494140625	0.0	
299.13667	1.485312943888E12	0.0	0.494140625	0.0	
299.23612	1.485312943988E12	0.0	0.494140625	0.0	
299.336583	1.485312944088E12	0.0	0.494140625	0.0	
299.436038	1.485312944188E12	0.0	0.494140625	0.0	
299.536481	1.485312944288E12	0.0	0.494140625	0.0	
299.636915	1.485312944389E12	0.0	0.494140625	0.0	
299.737379	1.485312944489E12	0.0	0.494140625	0.0	
299.83785	1.48531294459E12	0.0	0.494140625	0.0	
299.93731	1.485312944689E12	0.0	0.494140625	0.0	
300.037742	1.48531294479E12	0.0	0.494140625	0.0	
300.137183	1.485312944889E12	0.0	0.494140625	0.0	
300.237617	1.485312944989E12	0.0	0.494140625	0.0	
300.337034	1.485312945089E12	0.0	0.494140625	0.0	
300.437484	1.485312945189E12	0.0	0.494140625	0.0	
300.537917	1.48531294529E12	0.0	0.494140625	0.0	
300.638366	1.48531294539E12	0.0	0.494140625	0.0	
300.738819	1.485312945491E12	0.0	0.494140625	0.0	
300.838358	1.48531294559E12	0.0	0.494140625	0.0	
300.938807	1.485312945691E12	0.0	0.494140625	0.0	
301.038364	1.48531294579E12	0.0	0.494140625	0.0	
